ID1,ID2,Score,Match_Type
R020,R054,35,DIFFERENT
R020,R055,35,DIFFERENT
R020,R056,35,DIFFERENT
R020,R057,70,DIFFERENT
R020,R058,70,DIFFERENT
R020,R059,70,DIFFERENT
R020,R060,70,DIFFERENT
R020,R061,62,DIFFERENT
R020,R062,70,DIFFERENT
R020,R063,70,DIFFERENT
R020,R064,39,DIFFERENT
R020,R065,39,DIFFERENT
R020,R066,39,DIFFERENT
R020,R067,39,DIFFERENT
R020,R068,39,DIFFERENT
R020,R069,39,DIFFERENT
R020,R070,39,DIFFERENT
R020,R071,30,DIFFERENT
R020,R072,30,DIFFERENT
R020,R073,30,DIFFERENT
R020,R074,30,DIFFERENT
R020,R075,30,DIFFERENT
R020,R076,31,DIFFERENT
R020,R077,30,DIFFERENT
R020,R078,37,DIFFERENT
R020,R079,38,DIFFERENT
R020,R080,37,DIFFERENT
R020,R081,37,DIFFERENT
R020,R082,38,DIFFERENT
R020,R083,38,DIFFERENT
R020,R084,37,DIFFERENT
R020,R085,33,DIFFERENT
R020,R086,33,DIFFERENT
R020,R087,33,DIFFERENT
R020,R088,33,DIFFERENT
R020,R089,34,DIFFERENT
R020,R090,33,DIFFERENT
R020,R091,33,DIFFERENT
R020,R092,45,DIFFERENT
R020,R093,45,DIFFERENT
R020,R094,45,DIFFERENT
R020,R095,45,DIFFERENT
R020,R096,45,DIFFERENT
R020,R097,45,DIFFERENT
R020,R098,45,DIFFERENT
R020,R099,47,DIFFERENT
R020,R100,46,DIFFERENT
R021,R022,43,DIFFERENT
R021,R023,41,DIFFERENT
R021,R024,43,DIFFERENT
R021,R025,43,DIFFERENT
R021,R026,46,DIFFERENT
R021,R027,43,DIFFERENT
R021,R028,43,DIFFERENT
R021,R029,42,DIFFERENT
R021,R030,41,DIFFERENT
R021,R031,41,DIFFERENT
R021,R032,41,DIFFERENT
R021,R033,41,DIFFERENT
R021,R034,41,DIFFERENT
R021,R035,41,DIFFERENT
R021,R036,23,DIFFERENT
R021,R037,23,DIFFERENT
R021,R038,33,DIFFERENT
R021,R039,23,DIFFERENT
R021,R040,24,DIFFERENT
R021,R041,23,DIFFERENT
R021,R042,23,DIFFERENT
R021,R043,30,DIFFERENT
R021,R044,31,DIFFERENT
R021,R045,30,DIFFERENT
R021,R046,30,DIFFERENT
R021,R047,30,DIFFERENT
R021,R048,30,DIFFERENT
R021,R049,30,DIFFERENT
R021,R050,35,DIFFERENT
R021,R051,35,DIFFERENT
R021,R052,35,DIFFERENT
R021,R053,35,DIFFERENT
R021,R054,35,DIFFERENT
R021,R055,35,DIFFERENT
R021,R056,35,DIFFERENT
R021,R057,70,DIFFERENT
R021,R058,70,DIFFERENT
R021,R059,70,DIFFERENT
R021,R060,70,DIFFERENT
R021,R061,62,DIFFERENT
R021,R062,70,DIFFERENT
R021,R063,70,DIFFERENT
R021,R064,39,DIFFERENT
R021,R065,39,DIFFERENT
R021,R066,39,DIFFERENT
R021,R067,39,DIFFERENT
R021,R068,39,DIFFERENT
R021,R069,39,DIFFERENT
R021,R070,39,DIFFERENT
R021,R071,30,DIFFERENT
R021,R072,30,DIFFERENT
R021,R073,30,DIFFERENT
R021,R074,30,DIFFERENT
R021,R075,30,DIFFERENT
R021,R076,31,DIFFERENT
R021,R077,30,DIFFERENT
R021,R078,37,DIFFERENT
R021,R079,38,DIFFERENT
R021,R080,37,DIFFERENT
R021,R081,37,DIFFERENT
R021,R082,38,DIFFERENT
R021,R083,38,DIFFERENT
R021,R084,37,DIFFERENT
R021,R085,33,DIFFERENT
R021,R086,33,DIFFERENT
R021,R087,33,DIFFERENT
R021,R088,33,DIFFERENT
R021,R089,34,DIFFERENT
R021,R090,33,DIFFERENT
R021,R091,33,DIFFERENT
R021,R092,45,DIFFERENT
R021,R093,45,DIFFERENT
R021,R094,45,DIFFERENT
R021,R095,45,DIFFERENT
R021,R096,45,DIFFERENT
R021,R097,45,DIFFERENT
R021,R098,45,DIFFERENT
R021,R099,47,DIFFERENT
R021,R100,46,DIFFERENT
R022,R023,98,DUPLICATE
R022,R024,100,DUPLICATE
R022,R025,100,DUPLICATE
R022,R026,100,DUPLICATE
R022,R027,100,DUPLICATE
R022,R028,100,DUPLICATE
R022,R029,43,DIFFERENT
R022,R030,46,DIFFERENT
R022,R031,46,DIFFERENT
R022,R032,46,DIFFERENT
R022,R033,46,DIFFERENT
R022,R034,46,DIFFERENT
R022,R035,46,DIFFERENT
R022,R036,67,DIFFERENT
R022,R037,67,DIFFERENT
R022,R038,51,DIFFERENT
R022,R039,67,DIFFERENT
R022,R040,44,DIFFERENT
R022,R041,67,DIFFERENT
R022,R042,67,DIFFERENT
R022,R043,48,DIFFERENT
R022,R044,49,DIFFERENT
R022,R045,48,DIFFERENT
R022,R046,48,DIFFERENT
R022,R047,48,DIFFERENT
R022,R048,48,DIFFERENT
R022,R049,48,DIFFERENT
R022,R050,39,DIFFERENT
R022,R051,39,DIFFERENT
R022,R052,39,DIFFERENT
R022,R053,39,DIFFERENT
R022,R054,39,DIFFERENT
R022,R055,39,DIFFERENT
R022,R056,39,DIFFERENT
R022,R057,42,DIFFERENT
R022,R058,42,DIFFERENT
R022,R059,42,DIFFERENT
R022,R060,42,DIFFERENT
R022,R061,41,DIFFERENT
R022,R062,42,DIFFERENT
R022,R063,42,DIFFERENT
R022,R064,50,DIFFERENT
R022,R065,50,DIFFERENT
R022,R066,50,DIFFERENT
R022,R067,50,DIFFERENT
R022,R068,50,DIFFERENT
R022,R069,50,DIFFERENT
R022,R070,50,DIFFERENT
R022,R071,33,DIFFERENT
R022,R072,33,DIFFERENT
R022,R073,33,DIFFERENT
R022,R074,33,DIFFERENT
R022,R075,33,DIFFERENT
R022,R076,34,DIFFERENT
R022,R077,33,DIFFERENT
R022,R078,31,DIFFERENT
R022,R079,31,DIFFERENT
R022,R080,31,DIFFERENT
R022,R081,31,DIFFERENT
R022,R082,31,DIFFERENT
R022,R083,31,DIFFERENT
R022,R084,31,DIFFERENT
R022,R085,30,DIFFERENT
R022,R086,30,DIFFERENT
R022,R087,30,DIFFERENT
R022,R088,30,DIFFERENT
R022,R089,30,DIFFERENT
R022,R090,30,DIFFERENT
R022,R091,30,DIFFERENT
R022,R092,30,DIFFERENT
R022,R093,30,DIFFERENT
R022,R094,30,DIFFERENT
R022,R095,30,DIFFERENT
R022,R096,30,DIFFERENT
R022,R097,30,DIFFERENT
R022,R098,30,DIFFERENT
R022,R099,59,DIFFERENT
R022,R100,58,DIFFERENT
R023,R024,98,DUPLICATE
R023,R025,98,DUPLICATE
R023,R026,90,DUPLICATE
R023,R027,98,DUPLICATE
R023,R028,98,DUPLICATE
R023,R029,43,DIFFERENT
R023,R030,47,DIFFERENT
R023,R031,47,DIFFERENT
R023,R032,47,DIFFERENT
R023,R033,47,DIFFERENT
R023,R034,47,DIFFERENT
R023,R035,47,DIFFERENT
R023,R036,67,DIFFERENT
R023,R037,67,DIFFERENT
R023,R038,52,DIFFERENT
R023,R039,67,DIFFERENT
R023,R040,46,DIFFERENT
R023,R041,67,DIFFERENT
R023,R042,67,DIFFERENT
R023,R043,49,DIFFERENT
R023,R044,50,DIFFERENT
R023,R045,49,DIFFERENT
R023,R046,49,DIFFERENT
R023,R047,49,DIFFERENT
R023,R048,49,DIFFERENT
R023,R049,49,DIFFERENT
R023,R050,40,DIFFERENT
R023,R051,40,DIFFERENT
R023,R052,40,DIFFERENT
R023,R053,40,DIFFERENT
R023,R054,40,DIFFERENT
R023,R055,40,DIFFERENT
R023,R056,40,DIFFERENT
R023,R057,42,DIFFERENT
R023,R058,42,DIFFERENT
R023,R059,42,DIFFERENT
R023,R060,42,DIFFERENT
R023,R061,41,DIFFERENT
R023,R062,42,DIFFERENT
R023,R063,42,DIFFERENT
R023,R064,51,DIFFERENT
R023,R065,51,DIFFERENT
R023,R066,51,DIFFERENT
R023,R067,51,DIFFERENT
R023,R068,51,DIFFERENT
R023,R069,51,DIFFERENT
R023,R070,51,DIFFERENT
R023,R071,34,DIFFERENT
R023,R072,34,DIFFERENT
R023,R073,34,DIFFERENT
R023,R074,34,DIFFERENT
R023,R075,34,DIFFERENT
R023,R076,35,DIFFERENT
R023,R077,34,DIFFERENT
R023,R078,31,DIFFERENT
R023,R079,32,DIFFERENT
R023,R080,31,DIFFERENT
R023,R081,31,DIFFERENT
R023,R082,32,DIFFERENT
R023,R083,32,DIFFERENT
R023,R084,31,DIFFERENT
R023,R085,30,DIFFERENT
R023,R086,30,DIFFERENT
R023,R087,30,DIFFERENT
R023,R088,30,DIFFERENT
R023,R089,31,DIFFERENT
R023,R090,30,DIFFERENT
R023,R091,30,DIFFERENT
R023,R092,30,DIFFERENT
R023,R093,30,DIFFERENT
R023,R094,30,DIFFERENT
R023,R095,31,DIFFERENT
R023,R096,30,DIFFERENT
R023,R097,30,DIFFERENT
R023,R098,31,DIFFERENT
R023,R099,60,DIFFERENT
R023,R100,59,DIFFERENT
R024,R025,100,DUPLICATE
R024,R026,100,DUPLICATE
R024,R027,100,DUPLICATE
R024,R028,100,DUPLICATE
R024,R029,43,DIFFERENT
R024,R030,46,DIFFERENT
R024,R031,46,DIFFERENT
R024,R032,46,DIFFERENT
R024,R033,46,DIFFERENT
R024,R034,46,DIFFERENT
R024,R035,46,DIFFERENT
R024,R036,67,DIFFERENT
R024,R037,67,DIFFERENT
R024,R038,51,DIFFERENT
R024,R039,67,DIFFERENT
R024,R040,44,DIFFERENT
R024,R041,67,DIFFERENT
R024,R042,67,DIFFERENT
R024,R043,48,DIFFERENT
R024,R044,49,DIFFERENT
R024,R045,48,DIFFERENT
R024,R046,48,DIFFERENT
R024,R047,48,DIFFERENT
R024,R048,48,DIFFERENT
R024,R049,48,DIFFERENT
R024,R050,39,DIFFERENT
R024,R051,39,DIFFERENT
R024,R052,39,DIFFERENT
R024,R053,39,DIFFERENT
R024,R054,39,DIFFERENT
R024,R055,39,DIFFERENT
R024,R056,39,DIFFERENT
R024,R057,42,DIFFERENT
R024,R058,42,DIFFERENT
R024,R059,42,DIFFERENT
R024,R060,42,DIFFERENT
R024,R061,41,DIFFERENT
R024,R062,42,DIFFERENT
R024,R063,42,DIFFERENT
R024,R064,50,DIFFERENT
R024,R065,50,DIFFERENT
R024,R066,50,DIFFERENT
R024,R067,50,DIFFERENT
R024,R068,50,DIFFERENT
R024,R069,50,DIFFERENT
R024,R070,50,DIFFERENT
R024,R071,33,DIFFERENT
R024,R072,33,DIFFERENT
R024,R073,33,DIFFERENT
R024,R074,33,DIFFERENT
R024,R075,33,DIFFERENT
R024,R076,34,DIFFERENT
R024,R077,33,DIFFERENT
R024,R078,31,DIFFERENT
R024,R079,31,DIFFERENT
R024,R080,31,DIFFERENT
R024,R081,31,DIFFERENT
R024,R082,31,DIFFERENT
R024,R083,31,DIFFERENT
R024,R084,31,DIFFERENT
R024,R085,30,DIFFERENT
R024,R086,30,DIFFERENT
R024,R087,30,DIFFERENT
R024,R088,30,DIFFERENT
R024,R089,30,DIFFERENT
R024,R090,30,DIFFERENT
R024,R091,30,DIFFERENT
R024,R092,30,DIFFERENT
R024,R093,30,DIFFERENT
R024,R094,30,DIFFERENT
R024,R095,30,DIFFERENT
R024,R096,30,DIFFERENT
R024,R097,30,DIFFERENT
R024,R098,30,DIFFERENT
R024,R099,59,DIFFERENT
R024,R100,58,DIFFERENT
R025,R026,100,DUPLICATE
R025,R027,100,DUPLICATE
R025,R028,100,DUPLICATE
R025,R029,43,DIFFERENT
R025,R030,46,DIFFERENT
R025,R031,46,DIFFERENT
R025,R032,46,DIFFERENT
R025,R033,46,DIFFERENT
R025,R034,46,DIFFERENT
R025,R035,46,DIFFERENT
R025,R036,67,DIFFERENT
R025,R037,67,DIFFERENT
R025,R038,51,DIFFERENT
R025,R039,67,DIFFERENT
R025,R040,44,DIFFERENT
R025,R041,67,DIFFERENT
R025,R042,67,DIFFERENT
R025,R043,48,DIFFERENT
R025,R044,49,DIFFERENT
R025,R045,48,DIFFERENT
R025,R046,48,DIFFERENT
R025,R047,48,DIFFERENT
R025,R048,48,DIFFERENT
R025,R049,48,DIFFERENT
R025,R050,39,DIFFERENT
R025,R051,39,DIFFERENT
R025,R052,39,DIFFERENT
R025,R053,39,DIFFERENT
R025,R054,39,DIFFERENT
R025,R055,39,DIFFERENT
R025,R056,39,DIFFERENT
R025,R057,42,DIFFERENT
R025,R058,42,DIFFERENT
R025,R059,42,DIFFERENT
R025,R060,42,DIFFERENT
R025,R061,41,DIFFERENT
R025,R062,42,DIFFERENT
R025,R063,42,DIFFERENT
R025,R064,50,DIFFERENT
R025,R065,50,DIFFERENT
R025,R066,50,DIFFERENT
R025,R067,50,DIFFERENT
R025,R068,50,DIFFERENT
R025,R069,50,DIFFERENT
R025,R070,50,DIFFERENT
R025,R071,33,DIFFERENT
R025,R072,33,DIFFERENT
R025,R073,33,DIFFERENT
R025,R074,33,DIFFERENT
R025,R075,33,DIFFERENT
R025,R076,34,DIFFERENT
R025,R077,33,DIFFERENT
R025,R078,31,DIFFERENT
R025,R079,31,DIFFERENT
R025,R080,31,DIFFERENT
R025,R081,31,DIFFERENT
R025,R082,31,DIFFERENT
R025,R083,31,DIFFERENT
R025,R084,31,DIFFERENT
R025,R085,30,DIFFERENT
R025,R086,30,DIFFERENT
R025,R087,30,DIFFERENT
R025,R088,30,DIFFERENT
R025,R089,30,DIFFERENT
R025,R090,30,DIFFERENT
R025,R091,30,DIFFERENT
R025,R092,30,DIFFERENT
R025,R093,30,DIFFERENT
R025,R094,30,DIFFERENT
R025,R095,30,DIFFERENT
R025,R096,30,DIFFERENT
R025,R097,30,DIFFERENT
R025,R098,30,DIFFERENT
R025,R099,59,DIFFERENT
R025,R100,58,DIFFERENT
R026,R027,100,DUPLICATE
R026,R028,100,DUPLICATE
R026,R029,42,DIFFERENT
R026,R030,45,DIFFERENT
R026,R031,45,DIFFERENT
R026,R032,45,DIFFERENT
R026,R033,45,DIFFERENT
R026,R034,45,DIFFERENT
R026,R035,45,DIFFERENT
R026,R036,67,DIFFERENT
R026,R037,67,DIFFERENT
R026,R038,54,DIFFERENT
R026,R039,67,DIFFERENT
R026,R040,39,DIFFERENT
R026,R041,67,DIFFERENT
R026,R042,67,DIFFERENT
R026,R043,47,DIFFERENT
R026,R044,48,DIFFERENT
R026,R045,47,DIFFERENT
R026,R046,47,DIFFERENT
R026,R047,47,DIFFERENT
R026,R048,47,DIFFERENT
R026,R049,47,DIFFERENT
R026,R050,39,DIFFERENT
R026,R051,39,DIFFERENT
R026,R052,39,DIFFERENT
R026,R053,39,DIFFERENT
R026,R054,39,DIFFERENT
R026,R055,39,DIFFERENT
R026,R056,39,DIFFERENT
R026,R057,41,DIFFERENT
R026,R058,41,DIFFERENT
R026,R059,41,DIFFERENT
R026,R060,41,DIFFERENT
R026,R061,47,DIFFERENT
R026,R062,41,DIFFERENT
R026,R063,41,DIFFERENT
R026,R064,46,DIFFERENT
R026,R065,46,DIFFERENT
R026,R066,46,DIFFERENT
R026,R067,46,DIFFERENT
R026,R068,46,DIFFERENT
R026,R069,46,DIFFERENT
R026,R070,46,DIFFERENT
R026,R071,31,DIFFERENT
R026,R072,31,DIFFERENT
R026,R073,31,DIFFERENT
R026,R074,31,DIFFERENT
R026,R075,31,DIFFERENT
R026,R076,31,DIFFERENT
R026,R077,31,DIFFERENT
R026,R078,31,DIFFERENT
R026,R079,32,DIFFERENT
R026,R080,31,DIFFERENT
R026,R081,31,DIFFERENT
R026,R082,32,DIFFERENT
R026,R083,32,DIFFERENT
R026,R084,31,DIFFERENT
R026,R085,27,DIFFERENT
R026,R086,27,DIFFERENT
R026,R087,27,DIFFERENT
R026,R088,27,DIFFERENT
R026,R089,28,DIFFERENT
R026,R090,27,DIFFERENT
R026,R091,27,DIFFERENT
R026,R092,30,DIFFERENT
R026,R093,30,DIFFERENT
R026,R094,30,DIFFERENT
R026,R095,28,DIFFERENT
R026,R096,30,DIFFERENT
R026,R097,30,DIFFERENT
R026,R098,31,DIFFERENT
R026,R099,58,DIFFERENT
R026,R100,57,DIFFERENT
R027,R028,100,DUPLICATE
R027,R029,43,DIFFERENT
R027,R030,46,DIFFERENT
R027,R031,46,DIFFERENT
R027,R032,46,DIFFERENT
R027,R033,46,DIFFERENT
R027,R034,46,DIFFERENT
R027,R035,46,DIFFERENT
R027,R036,67,DIFFERENT
R027,R037,67,DIFFERENT
R027,R038,51,DIFFERENT
R027,R039,67,DIFFERENT
R027,R040,44,DIFFERENT
R027,R041,67,DIFFERENT
R027,R042,67,DIFFERENT
R027,R043,48,DIFFERENT
R027,R044,49,DIFFERENT
R027,R045,48,DIFFERENT
R027,R046,48,DIFFERENT
R027,R047,48,DIFFERENT
R027,R048,48,DIFFERENT
R027,R049,48,DIFFERENT
R027,R050,39,DIFFERENT
R027,R051,39,DIFFERENT
R027,R052,39,DIFFERENT
R027,R053,39,DIFFERENT
R027,R054,39,DIFFERENT
R027,R055,39,DIFFERENT
R027,R056,39,DIFFERENT
R027,R057,42,DIFFERENT
R027,R058,42,DIFFERENT
R027,R059,42,DIFFERENT
R027,R060,42,DIFFERENT
R027,R061,41,DIFFERENT
R027,R062,42,DIFFERENT
R027,R063,42,DIFFERENT
R027,R064,50,DIFFERENT
R027,R065,50,DIFFERENT
R027,R066,50,DIFFERENT
R027,R067,50,DIFFERENT
R027,R068,50,DIFFERENT
R027,R069,50,DIFFERENT
R027,R070,50,DIFFERENT
R027,R071,33,DIFFERENT
R027,R072,33,DIFFERENT
R027,R073,33,DIFFERENT
R027,R074,33,DIFFERENT
R027,R075,33,DIFFERENT
R027,R076,34,DIFFERENT
R027,R077,33,DIFFERENT
R027,R078,31,DIFFERENT
R027,R079,31,DIFFERENT
R027,R080,31,DIFFERENT
R027,R081,31,DIFFERENT
R027,R082,31,DIFFERENT
R027,R083,31,DIFFERENT
R027,R084,31,DIFFERENT
R027,R085,30,DIFFERENT
R027,R086,30,DIFFERENT
R027,R087,30,DIFFERENT
R027,R088,30,DIFFERENT
R027,R089,30,DIFFERENT
R027,R090,30,DIFFERENT
R027,R091,30,DIFFERENT
R027,R092,30,DIFFERENT
R027,R093,30,DIFFERENT
R027,R094,30,DIFFERENT
R027,R095,30,DIFFERENT
R027,R096,30,DIFFERENT
R027,R097,30,DIFFERENT
R027,R098,30,DIFFERENT
R027,R099,59,DIFFERENT
R027,R100,58,DIFFERENT
R028,R029,43,DIFFERENT
R028,R030,46,DIFFERENT
R028,R031,46,DIFFERENT
R028,R032,46,DIFFERENT
R028,R033,46,DIFFERENT
R028,R034,46,DIFFERENT
R028,R035,46,DIFFERENT
R028,R036,67,DIFFERENT
R028,R037,67,DIFFERENT
R028,R038,51,DIFFERENT
R028,R039,67,DIFFERENT
R028,R040,44,DIFFERENT
R028,R041,67,DIFFERENT
R028,R042,67,DIFFERENT
R028,R043,48,DIFFERENT
R028,R044,49,DIFFERENT
R028,R045,48,DIFFERENT
R028,R046,48,DIFFERENT
R028,R047,48,DIFFERENT
R028,R048,48,DIFFERENT
R028,R049,48,DIFFERENT
R028,R050,39,DIFFERENT
R028,R051,39,DIFFERENT
R028,R052,39,DIFFERENT
R028,R053,39,DIFFERENT
R028,R054,39,DIFFERENT
R028,R055,39,DIFFERENT
R028,R056,39,DIFFERENT
R028,R057,42,DIFFERENT
R028,R058,42,DIFFERENT
R028,R059,42,DIFFERENT
R028,R060,42,DIFFERENT
R028,R061,41,DIFFERENT
R028,R062,42,DIFFERENT
R028,R063,42,DIFFERENT
R028,R064,50,DIFFERENT
R028,R065,50,DIFFERENT
R028,R066,50,DIFFERENT
R028,R067,50,DIFFERENT
R028,R068,50,DIFFERENT
R028,R069,50,DIFFERENT
R028,R070,50,DIFFERENT
R028,R071,33,DIFFERENT
R028,R072,33,DIFFERENT
R028,R073,33,DIFFERENT
R028,R074,33,DIFFERENT
R028,R075,33,DIFFERENT
R028,R076,34,DIFFERENT
R028,R077,33,DIFFERENT
R028,R078,31,DIFFERENT
R028,R079,31,DIFFERENT
R028,R080,31,DIFFERENT
R028,R081,31,DIFFERENT
R028,R082,31,DIFFERENT
R028,R083,31,DIFFERENT
R028,R084,31,DIFFERENT
R028,R085,30,DIFFERENT
R028,R086,30,DIFFERENT
R028,R087,30,DIFFERENT
R028,R088,30,DIFFERENT
R028,R089,30,DIFFERENT
R028,R090,30,DIFFERENT
R028,R091,30,DIFFERENT
R028,R092,30,DIFFERENT
R028,R093,30,DIFFERENT
R028,R094,30,DIFFERENT
R028,R095,30,DIFFERENT
R028,R096,30,DIFFERENT
R028,R097,30,DIFFERENT
R028,R098,30,DIFFERENT
R028,R099,59,DIFFERENT
R028,R100,58,DIFFERENT
R029,R030,98,DUPLICATE
R029,R031,98,DUPLICATE
R029,R032,98,DUPLICATE
R029,R033,98,DUPLICATE
R029,R034,98,DUPLICATE
R029,R035,98,DUPLICATE
R029,R036,67,DIFFERENT
R029,R037,67,DIFFERENT
R029,R038,56,DIFFERENT
R029,R039,67,DIFFERENT
R029,R040,41,DIFFERENT
R029,R041,67,DIFFERENT
R029,R042,67,DIFFERENT
R029,R043,64,DIFFERENT
R029,R044,65,DIFFERENT
R029,R045,64,DIFFERENT
R029,R046,64,DIFFERENT
R029,R047,64,DIFFERENT
R029,R048,64,DIFFERENT
R029,R049,64,DIFFERENT
R029,R050,51,DIFFERENT
R029,R051,51,DIFFERENT
R029,R052,51,DIFFERENT
R029,R053,51,DIFFERENT
R029,R054,51,DIFFERENT
R029,R055,51,DIFFERENT
R029,R056,51,DIFFERENT
R029,R057,39,DIFFERENT
R029,R058,39,DIFFERENT
R029,R059,39,DIFFERENT
R029,R060,39,DIFFERENT
R029,R061,38,DIFFERENT
R029,R062,39,DIFFERENT
R029,R063,39,DIFFERENT
R029,R064,45,DIFFERENT
R029,R065,45,DIFFERENT
R029,R066,45,DIFFERENT
R029,R067,45,DIFFERENT
R029,R068,45,DIFFERENT
R029,R069,45,DIFFERENT
R029,R070,45,DIFFERENT
R029,R071,30,DIFFERENT
R029,R072,30,DIFFERENT
R029,R073,30,DIFFERENT
R029,R074,30,DIFFERENT
R029,R075,30,DIFFERENT
R029,R076,30,DIFFERENT
R029,R077,30,DIFFERENT
R029,R078,42,DIFFERENT
R029,R079,43,DIFFERENT
R029,R080,42,DIFFERENT
R029,R081,42,DIFFERENT
R029,R082,43,DIFFERENT
R029,R083,43,DIFFERENT
R029,R084,42,DIFFERENT
R029,R085,30,DIFFERENT
R029,R086,30,DIFFERENT
R029,R087,30,DIFFERENT
R029,R088,30,DIFFERENT
R029,R089,30,DIFFERENT
R029,R090,30,DIFFERENT
R029,R091,30,DIFFERENT
R029,R092,30,DIFFERENT
R029,R093,30,DIFFERENT
R029,R094,30,DIFFERENT
R029,R095,30,DIFFERENT
R029,R096,30,DIFFERENT
R029,R097,30,DIFFERENT
R029,R098,30,DIFFERENT
R029,R099,38,DIFFERENT
R029,R100,38,DIFFERENT
R030,R031,100,DUPLICATE
R030,R032,100,DUPLICATE
R030,R033,100,DUPLICATE
R030,R034,100,DUPLICATE
R030,R035,100,DUPLICATE
R030,R036,67,DIFFERENT
R030,R037,67,DIFFERENT
R030,R038,54,DIFFERENT
R030,R039,67,DIFFERENT
R030,R040,40,DIFFERENT
R030,R041,67,DIFFERENT
R030,R042,67,DIFFERENT
R030,R043,62,DIFFERENT
R030,R044,64,DIFFERENT
R030,R045,62,DIFFERENT
R030,R046,62,DIFFERENT
R030,R047,62,DIFFERENT
R030,R048,62,DIFFERENT
R030,R049,62,DIFFERENT
R030,R050,50,DIFFERENT
R030,R051,50,DIFFERENT
R030,R052,50,DIFFERENT
R030,R053,50,DIFFERENT
R030,R054,50,DIFFERENT
R030,R055,50,DIFFERENT
R030,R056,50,DIFFERENT
R030,R057,38,DIFFERENT
R030,R058,38,DIFFERENT
R030,R059,38,DIFFERENT
R030,R060,38,DIFFERENT
R030,R061,38,DIFFERENT
R030,R062,38,DIFFERENT
R030,R063,38,DIFFERENT
R030,R064,44,DIFFERENT
R030,R065,44,DIFFERENT
R030,R066,44,DIFFERENT
R030,R067,44,DIFFERENT
R030,R068,44,DIFFERENT
R030,R069,44,DIFFERENT
R030,R070,44,DIFFERENT
R030,R071,29,DIFFERENT
R030,R072,29,DIFFERENT
R030,R073,29,DIFFERENT
R030,R074,29,DIFFERENT
R030,R075,29,DIFFERENT
R030,R076,30,DIFFERENT
R030,R077,29,DIFFERENT
R030,R078,42,DIFFERENT
R030,R079,42,DIFFERENT
R030,R080,42,DIFFERENT
R030,R081,42,DIFFERENT
R030,R082,42,DIFFERENT
R030,R083,42,DIFFERENT
R030,R084,42,DIFFERENT
R030,R085,33,DIFFERENT
R030,R086,33,DIFFERENT
R030,R087,33,DIFFERENT
R030,R088,33,DIFFERENT
R030,R089,30,DIFFERENT
R030,R090,33,DIFFERENT
R030,R091,33,DIFFERENT
R030,R092,33,DIFFERENT
R030,R093,33,DIFFERENT
R030,R094,33,DIFFERENT
R030,R095,33,DIFFERENT
R030,R096,33,DIFFERENT
R030,R097,33,DIFFERENT
R030,R098,33,DIFFERENT
R030,R099,42,DIFFERENT
R030,R100,41,DIFFERENT
R031,R032,100,DUPLICATE
R031,R033,100,DUPLICATE
R031,R034,100,DUPLICATE
R031,R035,100,DUPLICATE
R031,R036,67,DIFFERENT
R031,R037,67,DIFFERENT
R031,R038,54,DIFFERENT
R031,R039,67,DIFFERENT
R031,R040,40,DIFFERENT
R031,R041,67,DIFFERENT
R031,R042,67,DIFFERENT
R031,R043,62,DIFFERENT
R031,R044,64,DIFFERENT
R031,R045,62,DIFFERENT
R031,R046,62,DIFFERENT
R031,R047,62,DIFFERENT
R031,R048,62,DIFFERENT
R031,R049,62,DIFFERENT
R031,R050,50,DIFFERENT
R031,R051,50,DIFFERENT
R031,R052,50,DIFFERENT
R031,R053,50,DIFFERENT
R031,R054,50,DIFFERENT
R031,R055,50,DIFFERENT
R031,R056,50,DIFFERENT
R031,R057,38,DIFFERENT
R031,R058,38,DIFFERENT
R031,R059,38,DIFFERENT
R031,R060,38,DIFFERENT
R031,R061,38,DIFFERENT
R031,R062,38,DIFFERENT
R031,R063,38,DIFFERENT
R031,R064,44,DIFFERENT
R031,R065,44,DIFFERENT
R031,R066,44,DIFFERENT
R031,R067,44,DIFFERENT
R031,R068,44,DIFFERENT
R031,R069,44,DIFFERENT
R031,R070,44,DIFFERENT
R031,R071,29,DIFFERENT
R031,R072,29,DIFFERENT
R031,R073,29,DIFFERENT
R031,R074,29,DIFFERENT
R031,R075,29,DIFFERENT
R031,R076,30,DIFFERENT
R031,R077,29,DIFFERENT
R031,R078,42,DIFFERENT
R031,R079,42,DIFFERENT
R031,R080,42,DIFFERENT
R031,R081,42,DIFFERENT
R031,R082,42,DIFFERENT
R031,R083,42,DIFFERENT
R031,R084,42,DIFFERENT
R031,R085,33,DIFFERENT
R031,R086,33,DIFFERENT
R031,R087,33,DIFFERENT
R031,R088,33,DIFFERENT
R031,R089,30,DIFFERENT
R031,R090,33,DIFFERENT
R031,R091,33,DIFFERENT
R031,R092,33,DIFFERENT
R031,R093,33,DIFFERENT
R031,R094,33,DIFFERENT
R031,R095,33,DIFFERENT
R031,R096,33,DIFFERENT
R031,R097,33,DIFFERENT
R031,R098,33,DIFFERENT
R031,R099,42,DIFFERENT
R031,R100,41,DIFFERENT
R032,R033,100,DUPLICATE
R032,R034,100,DUPLICATE
R032,R035,100,DUPLICATE
R032,R036,67,DIFFERENT
R032,R037,67,DIFFERENT
R032,R038,54,DIFFERENT
R032,R039,67,DIFFERENT
R032,R040,40,DIFFERENT
R032,R041,67,DIFFERENT
R032,R042,67,DIFFERENT
R032,R043,62,DIFFERENT
R032,R044,64,DIFFERENT
